6.5104 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002BD03294BA8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002BD031FA358>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.3551 	DATA 	Mouse:  Left button up, pos=(950,518)
32.9402 	DATA 	Mouse: Left button down, pos=(950,518)
32.9561 	EXP 	New trial (rep=0, index=3): {'videos': 'videos/pass_in_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Incongruent'}
32.9565 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
33.7380 	DATA 	Mouse:  Left button up, pos=(950,518)
33.7490 	EXP 	No_background_image: autoDraw = False
33.7490 	EXP 	Trial_videos: autoLog = True
33.7490 	EXP 	Trial_videos: movie = 'videos/pass_in_grasp.mp4'
33.7490 	EXP 	Trial_videos: size = array([840., 460.])
33.7490 	EXP 	Trial_videos: ori = 0.0
33.7490 	EXP 	Trial_videos: autoDraw = True
35.9164 	EXP 	Set Trial_videos finished
35.9221 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
35.9224 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
35.9227 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
35.9471 	EXP 	Trial_videos: autoDraw = False
35.9471 	EXP 	No_background_image: image = 'image/nobackground.png'
35.9471 	EXP 	No_background_image: autoDraw = True
36.9018 	DATA 	Mouse: Left button down, pos=(948,539)
36.9050 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
36.9294 	EXP 	No_background_image: autoDraw = False
36.9294 	EXP 	No_background_image: image = 'image/nobackground.png'
36.9294 	EXP 	No_background_image: autoDraw = True
37.1333 	DATA 	Mouse:  Left button up, pos=(948,539)
38.4991 	DATA 	Mouse: Left button down, pos=(948,539)
38.5016 	EXP 	New trial (rep=1, index=0): {'videos': 'videos/d_c_grasp.mp4', 'DrinkingPass': 'Drinking', 'CongruentIncongruent': 'Congruent'}
38.5020 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/d_c_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
39.2902 	DATA 	Mouse:  Left button up, pos=(948,539)
39.2941 	EXP 	No_background_image: autoDraw = False
39.2941 	EXP 	Trial_videos: autoLog = True
39.2941 	EXP 	Trial_videos: movie = 'videos/d_c_grasp.mp4'
39.2941 	EXP 	Trial_videos: size = array([840., 460.])
39.2941 	EXP 	Trial_videos: ori = 0.0
39.2941 	EXP 	Trial_videos: autoDraw = True
41.4295 	EXP 	Set Trial_videos finished
41.4367 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
41.4370 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
41.4372 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
41.4588 	EXP 	Trial_videos: autoDraw = False
41.4588 	EXP 	No_background_image: image = 'image/nobackground.png'
41.4588 	EXP 	No_background_image: autoDraw = True
41.8476 	DATA 	Mouse: Left button down, pos=(948,539)
41.8510 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
41.8752 	EXP 	No_background_image: autoDraw = False
41.8752 	EXP 	No_background_image: image = 'image/nobackground.png'
41.8752 	EXP 	No_background_image: autoDraw = True
42.0627 	DATA 	Mouse:  Left button up, pos=(948,539)
43.3289 	DATA 	Mouse: Left button down, pos=(948,539)
43.3316 	EXP 	New trial (rep=1, index=1): {'videos': 'videos/d_in_grasp.mp4', 'DrinkingPass': 'Drinking', 'CongruentIncongruent': 'Incongruent'}
43.3320 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/d_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
44.1227 	DATA 	Mouse:  Left button up, pos=(948,539)
44.1400 	EXP 	No_background_image: autoDraw = False
44.1400 	EXP 	Trial_videos: autoLog = True
44.1400 	EXP 	Trial_videos: movie = 'videos/d_in_grasp.mp4'
44.1400 	EXP 	Trial_videos: size = array([840., 460.])
44.1400 	EXP 	Trial_videos: ori = 0.0
44.1400 	EXP 	Trial_videos: autoDraw = True
46.2082 	EXP 	Set Trial_videos finished
46.2145 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
46.2148 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
46.2150 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
46.2382 	EXP 	Trial_videos: autoDraw = False
46.2382 	EXP 	No_background_image: image = 'image/nobackground.png'
46.2382 	EXP 	No_background_image: autoDraw = True
47.0605 	DATA 	Mouse: Left button down, pos=(951,511)
47.0643 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
47.1040 	EXP 	No_background_image: autoDraw = False
47.1040 	EXP 	No_background_image: image = 'image/nobackground.png'
47.1040 	EXP 	No_background_image: autoDraw = True
47.2921 	DATA 	Mouse:  Left button up, pos=(951,511)
48.5268 	DATA 	Mouse: Left button down, pos=(970,498)
48.5436 	EXP 	New trial (rep=1, index=2): {'videos': 'videos/pass_c_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Congruent'}
48.5441 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_c_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
49.3259 	DATA 	Mouse:  Left button up, pos=(970,498)
49.3352 	EXP 	No_background_image: autoDraw = False
49.3352 	EXP 	Trial_videos: autoLog = True
49.3352 	EXP 	Trial_videos: movie = 'videos/pass_c_grasp.mp4'
49.3352 	EXP 	Trial_videos: size = array([840., 460.])
49.3352 	EXP 	Trial_videos: ori = 0.0
49.3352 	EXP 	Trial_videos: autoDraw = True
51.8029 	EXP 	Set Trial_videos finished
51.8083 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
51.8086 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
51.8087 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
51.8334 	EXP 	Trial_videos: autoDraw = False
51.8334 	EXP 	No_background_image: image = 'image/nobackground.png'
51.8334 	EXP 	No_background_image: autoDraw = True
52.9023 	DATA 	Mouse: Left button down, pos=(960,559)
52.9053 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
52.9323 	EXP 	No_background_image: autoDraw = False
52.9323 	EXP 	No_background_image: image = 'image/nobackground.png'
52.9323 	EXP 	No_background_image: autoDraw = True
53.1223 	DATA 	Mouse:  Left button up, pos=(960,559)
54.6549 	DATA 	Mouse: Left button down, pos=(960,559)
54.6698 	EXP 	New trial (rep=1, index=3): {'videos': 'videos/pass_in_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Incongruent'}
54.6702 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
55.4489 	DATA 	Mouse:  Left button up, pos=(960,559)
55.4635 	EXP 	No_background_image: autoDraw = False
55.4635 	EXP 	Trial_videos: autoLog = True
55.4635 	EXP 	Trial_videos: movie = 'videos/pass_in_grasp.mp4'
55.4635 	EXP 	Trial_videos: size = array([840., 460.])
55.4635 	EXP 	Trial_videos: ori = 0.0
55.4635 	EXP 	Trial_videos: autoDraw = True
57.6310 	EXP 	Set Trial_videos finished
57.6365 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
57.6368 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
57.6370 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
57.6775 	EXP 	Trial_videos: autoDraw = False
57.6775 	EXP 	No_background_image: image = 'image/nobackground.png'
57.6775 	EXP 	No_background_image: autoDraw = True
80.0130 	DATA 	Mouse: Left button down, pos=(960,559)
80.0159 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
80.0580 	EXP 	No_background_image: autoDraw = False
80.0580 	EXP 	No_background_image: image = 'image/nobackground.png'
80.0580 	EXP 	No_background_image: autoDraw = True
80.2298 	DATA 	Mouse:  Left button up, pos=(960,559)
82.8278 	DATA 	Mouse: Left button down, pos=(935,519)
82.8441 	EXP 	No_background_image: autoDraw = False
82.8441 	EXP 	goodbye: autoDraw = True
83.0491 	DATA 	Mouse:  Left button up, pos=(935,519)
85.6134 	DATA 	Keypress: space
85.6240 	EXP 	goodbye: autoDraw = False
87.6570 	EXP 	window1: mouseVisible = True
