8.7076 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017EDF7A3B38>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000017EDF7CA2E8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.3678 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/d_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
20.4179 	DATA 	Mouse:  Left button up, pos=(917,610)
20.4239 	EXP 	No_background_image: autoDraw = False
20.4239 	EXP 	Trial_videos: autoLog = True
20.4239 	EXP 	Trial_videos: movie = 'videos/d_in_grasp.mp4'
20.4239 	EXP 	Trial_videos: size = array([840., 460.])
20.4239 	EXP 	Trial_videos: ori = 0.0
20.4239 	EXP 	Trial_videos: autoDraw = True
20.9421 	DATA 	Mouse: Left button down, pos=(917,610)
21.1781 	DATA 	Mouse:  Left button up, pos=(917,610)
22.4941 	EXP 	Set Trial_videos finished
22.5064 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
22.5070 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
22.5075 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
22.5588 	EXP 	Trial_videos: autoDraw = False
22.5588 	EXP 	No_background_image: image = 'image/nobackground.png'
22.5588 	EXP 	No_background_image: autoDraw = True
25.0595 	DATA 	Mouse: Left button down, pos=(915,544)
25.0634 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
25.1206 	EXP 	No_background_image: autoDraw = False
25.1206 	EXP 	No_background_image: image = 'image/nobackground.png'
25.1206 	EXP 	No_background_image: autoDraw = True
25.2765 	DATA 	Mouse:  Left button up, pos=(915,544)
26.6121 	DATA 	Mouse: Left button down, pos=(915,544)
26.6268 	EXP 	New trial (rep=0, index=2): {'videos': 'videos/pass_c_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Congruent'}
26.6275 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_c_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
27.6870 	DATA 	Mouse:  Left button up, pos=(915,544)
27.7011 	EXP 	No_background_image: autoDraw = False
27.7011 	EXP 	Trial_videos: autoLog = True
27.7011 	EXP 	Trial_videos: movie = 'videos/pass_c_grasp.mp4'
27.7011 	EXP 	Trial_videos: size = array([840., 460.])
27.7011 	EXP 	Trial_videos: ori = 0.0
27.7011 	EXP 	Trial_videos: autoDraw = True
28.0236 	DATA 	Mouse: Left button down, pos=(960,545)
28.2194 	DATA 	Mouse:  Left button up, pos=(960,545)
30.1883 	EXP 	Set Trial_videos finished
30.2003 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
30.2013 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
30.2018 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
30.2323 	EXP 	Trial_videos: autoDraw = False
30.2323 	EXP 	No_background_image: image = 'image/nobackground.png'
30.2323 	EXP 	No_background_image: autoDraw = True
31.9216 	DATA 	Mouse: Left button down, pos=(925,518)
31.9256 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
31.9815 	EXP 	No_background_image: autoDraw = False
31.9815 	EXP 	No_background_image: image = 'image/nobackground.png'
31.9815 	EXP 	No_background_image: autoDraw = True
32.1369 	DATA 	Mouse:  Left button up, pos=(925,518)
33.2856 	DATA 	Mouse: Left button down, pos=(925,518)
33.2891 	EXP 	New trial (rep=0, index=3): {'videos': 'videos/pass_in_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Incongruent'}
33.2898 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
34.3014 	DATA 	Mouse:  Left button up, pos=(925,518)
34.3120 	EXP 	No_background_image: autoDraw = False
34.3120 	EXP 	Trial_videos: autoLog = True
34.3120 	EXP 	Trial_videos: movie = 'videos/pass_in_grasp.mp4'
34.3120 	EXP 	Trial_videos: size = array([840., 460.])
34.3120 	EXP 	Trial_videos: ori = 0.0
34.3120 	EXP 	Trial_videos: autoDraw = True
34.3356 	DATA 	Mouse: Left button down, pos=(925,518)
34.5689 	DATA 	Mouse:  Left button up, pos=(925,518)
36.4988 	EXP 	Set Trial_videos finished
36.5103 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
36.5110 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
36.5116 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
36.5608 	EXP 	Trial_videos: autoDraw = False
36.5608 	EXP 	No_background_image: image = 'image/nobackground.png'
36.5608 	EXP 	No_background_image: autoDraw = True
40.5291 	DATA 	Keypress: escape
40.8018 	EXP 	window1: mouseVisible = True
